course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
BUS 476,D100,summer,2021,"IAT 330 and BUS 339, with a minimum grade of C-, or instructor permission to enroll in the course. BUS 360W (or another upper division Writing (W) course) with a minimum grade of C-. Corequisite: IAT 430.",IAT 330;BUS 339;BUS 360W;IAT 430,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4
ENV 302,D100,summer,2021,Admission into Environment Co-operative Education Program.,,True,[],,3
ENV 303,D100,summer,2021,"ARCH 350, ENV 302 or GEOG 302 and readmission into Environment Co-operative Education Program.",ARCH 350;ENV 302;GEOG 302,False,[],,3
ENV 303,D200,summer,2021,"ARCH 350, ENV 302 or GEOG 302 and readmission into Environment Co-operative Education Program.",ARCH 350;ENV 302;GEOG 302,False,[],,3
ENV 402,D100,summer,2021,"ARCH 351, ENV 303 or GEOG 303 and readmission into Environment Co-operative Education Program.",ARCH 351;ENV 303;GEOG 303,False,[],,3
ENV 403,D200,summer,2021,"ARCH 450, ENV 402 or GEOG 402 and readmission into Environment Co-operative Education Program.",ARCH 450;ENV 402;GEOG 402,False,[],,3
ENV 404,D100,summer,2021,"ARCH 451, ENV 403 or GEOG 403 and readmission into Environment Co-operative Education Program.",ARCH 451;ENV 403;GEOG 403,False,[],,3
ENV 404,D200,summer,2021,"ARCH 451, ENV 403 or GEOG 403 and readmission into Environment Co-operative Education Program.",ARCH 451;ENV 403;GEOG 403,False,[],,3
EVSC 380,D200,summer,2021,Acceptance in the environment science co-operative education program.,,True,[],,3
EVSC 480,D200,summer,2021,EVSC 381 and readmission to the environment science co-operative education program.,EVSC 381,False,[],,3
ACMA 336,D200,summer,2021,Students must apply and receive permission from the co-op coordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.50 before they may take this practicum course.,,True,[],,3
ACMA 337,D200,summer,2021,ACMA 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op coordinator at least one term in advance.,ACMA 336,False,[],,3
ACMA 436,D200,summer,2021,ACMA 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op coordinator at least one term in advance.,ACMA 337,False,[],,3
ACMA 438,D200,summer,2021,ACMA 437 or Job Practicum IV from another department. Students must apply and receive permission from the co-op coordinator at least one term in advance.,ACMA 437,False,[],,3
BISC 342,D200,summer,2021,BISC 341 and readmission to the Science Co-op Education Program.,BISC 341,False,[],,3
BISC 446,D100,summer,2021,BISC 444 and readmission to the Science Co-op Education Program.,BISC 444,False,[],,3
CHEM 216,LA04,summer,2021,"CHEM 122 and CHEM 126, both with a minimum grade of C-. Corequisite: CHEM 210.",CHEM 122;CHEM 126;CHEM 210,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dev Sharma,2
CHEM 285,LA05,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Fr', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 306,I100,summer,2021,"Completion of 28 units in a science program, including first-year calculus, chemistry and physics. Minimum CGPA 2.67 (or permission of co-op co-ordinator).",,True,[],,3
MATH 336,D200,summer,2021,"Students must apply to and receive permission from the co-op co-ordinator at least one, preferably two, terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5. This course will be graded on a pass/withdraw basis. A course fee is required.",,True,[],,3
MATH 337,D200,summer,2021,MATH 336 and permission of the co-op co-ordinator; students must apply at least one term in advance.,MATH 336,False,[],,3
PHYS 335,D200,summer,2021,"Completion of 30 units, with a minimum GPA of 2.75 in the physics program. Students should apply to the department at least one term in advance.",,False,[],,3
STAT 436,D200,summer,2021,STAT 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.,STAT 337,False,[],,3
GSWS 320,D100,summer,2021,15 units.,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Michelle Walks,4
LING 480,D100,summer,2021,Requirements will vary according to the topic offered.,,False,[],,3
ARCH 350,D100,summer,2021,Acceptance in the Environment Co-operative Education Program.,,True,[],,3
REM 452,D100,summer,2021,90 units. Students may be required to complete a Criminal Record Check.,,False,"[{'days': 'Fr, Sa, Su', 'startTime': '8:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,8
BISC 499,D100,summer,2021,Completion of lower division course requirements.,,False,[],,3
MATH 336,D100,summer,2021,"Students must apply to and receive permission from the co-op co-ordinator at least one, preferably two, terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5. This course will be graded on a pass/withdraw basis. A course fee is required.",,True,[],,3
ENSC 195,D200,summer,2021,,,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
ENSC 252,D200,summer,2021,"CMPT 128 or CMPT 125 or CMPT 126 or CMPT 135, with a minimum grade of C-. ENSC 252 is a required course for all Engineering Science Majors and Honours Students (no course substitutions are permitted).",CMPT 128;CMPT 125;CMPT 126;CMPT 135;ENSC 252,False,"[{'days': 'Tu, Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",,4
ENSC 296,I100,summer,2021,ENSC 195 or 196 and approval of internship co-ordinator required.,ENSC 195,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
BUS 217W,D300,summer,2021,"BUS 201 with a minimum grade of C- and 15 units; OR 45 units and corequisite: BUS 202; OR Business Administration joint major, joint honours, or double degree students with 45 units; OR Data Science majors with 15 units.",BUS 201;BUS 202,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BUS 405,D100,summer,2021,"Instructor permission, following acceptance into the technology entrepreneurship @SFU program; BUS 360W (or successful completion of an upper division Writing (W) course) and BUS 404 and BUS 477, all with a minimum grade of C-. This course may not be applied toward the three 400 division BUS or BUEC course requirement in the Bachelor of Business Administration. Corequisite: BUS 406.",BUS 360W;BUS 404;BUS 477;BUS 406,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",,1
CMNS 396,D100,summer,2021,CMNS 395.,CMNS 395,False,[],,3
IAT 387,D100,summer,2021,"Completion of 45 units, and permission of the School and the instructor is required. No more than six units of Directed Studies may be taken.",,True,[],,3
IAT 430,D100,summer,2021,BUS 339 with a minimum grade of C- and an upper division Writing (W) course. Corequisite: BUS 476.,BUS 339;BUS 476,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3
CMNS 494,D100,summer,2021,CMNS 396.,CMNS 396,False,[],,3
IAT 374,D100,summer,2021,IAT 373 (or WKTM 300).,IAT 373;WKTM 300,False,"[{'days': 'Mo, Tu, We, Th, Fr, Sa, Su', 'startTime': '8:00', 'endTime': '20:00', 'campus': 'Burnaby'}]",,3
GEOG 302,D100,summer,2021,acceptance in the environment co-operative education program.,,True,[],,3
CHEM 285,LA04,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Fr', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 285,LB01,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 285,LB02,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 307,D100,summer,2021,CHEM 306 and completion of 42 units toward a BSc degree. Minimum CGPA 2.67 (or permission of co-op co-ordinator).,CHEM 306,False,[],Gwen Litchfield;Natalie Erickson,3
ENSC 499,D100,summer,2021,ENSC 498 with a minimum grade of C-.,ENSC 498,False,[],,9
INLG 434,A375,summer,2021,INLG (or FNLG) 433 or permission of course supervisor. Recommended: LING 431 and 432.,,True,[],,3
JAPN 100,L100,summer,2021,,,False,[],,3
CHEM 285,LB03,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
FAN X99,D200,summer,2021,,,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Vijay Jeevanantham Naidu;Seyyed Aliasghar Hosseini,4
CMPT 415,D300,summer,2021,Permission of Instructor and School.,,True,[],,3
CMPT 416,D100,summer,2021,Permission of the department.,,True,[],,3
HSCI 491,D100,summer,2021,HSCI 490 with a minimum grade of C-.,HSCI 490,False,[],,3
HSCI 491,D200,summer,2021,HSCI 490 with a minimum grade of C-.,HSCI 490,False,[],,3
HSCI 492,D100,summer,2021,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-.",HSCI 491;HSCI 493;HSCI 494,False,[],,3
ENSC 413,D100,summer,2021,"MATH 251, ENSC 280, ENSC 351, ENSC 380, all with a minimum grade of C-.",MATH 251;ENSC 280;ENSC 351;ENSC 380,False,"[{'days': 'Tu, Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4
BUS 311,D100,summer,2021,"This course is only open to students admitted to the Business Administration Minor between Fall 2012 - Summer 2016 and who have credit for BUS 251 with a minimum grade of C- and 45 units, OR to students admitted to the Business Administration Minor Fall 2016 - onwards and who have credit for BUS 251 with a minimum grade of C-, 45 units, and corequisite BUS 200.",BUS 251;BUS 200,False,"[{'days': 'Tu, Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",,4
CMNS 452,D100,summer,2021,"75 units including one of CMNS 202 (or 262), 220, 221, 223 (or 223W), with a minimum grade of C-, and at least two CMNS upper division courses with a minimum grade of C-.",CMNS 202,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,4
PSYC 393,D300,summer,2021,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate.",PSYC 201,False,[],,3
PSYC 493,D100,summer,2021,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department.",PSYC 201,False,[],,3
CA 406,D100,summer,2021,60 units.,,False,[],,4
EASC 493,D100,summer,2021,75 units including 30 units in earth sciences courses and permission of the department.,,True,[],,3
MSE 494,D100,summer,2021,"MSE 393 or 394, a minimum of 75 units and approval of internship co-ordinator required.",MSE 393,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:30', 'endTime': '16:50', 'campus': None}]",,3
SEE 294,I100,summer,2021,,,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
CA 400,D300,summer,2021,"60 units plus a minimum standing of completion of second year in any of the programs offered in the School for the Contemporary Arts, and prior approval.",,False,[],,3
HSCI 491,D300,summer,2021,HSCI 490 with a minimum grade of C-.,HSCI 490,False,[],,3
HSCI 492,D200,summer,2021,"One of HSCI 491, HSCI 493, HSCI 494, with a minimum grade of C-.",HSCI 491;HSCI 493;HSCI 494,False,[],,3
CHEM 285,LB04,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Fr', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
CHEM 285,LB05,summer,2021,"CHEM 120 and CHEM 125, both with a minimum grade of C-, or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122 and CHEM 280.",CHEM 120;CHEM 125;CHEM 121;CHEM 122;CHEM 280,False,"[{'days': 'Fr', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dalia Abdelhamid,1
MBB 498,D001,summer,2021,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499.",MBB 308;MBB 498;MBB 481;BISC 490,False,[],,3
MBB 498,D002,summer,2021,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499.",MBB 308;MBB 498;MBB 481;BISC 490,False,[],,3
HSCI 496,D100,summer,2021,"HSCI 160 or equivalent, and HSCI 330 or equivalent, all with a minimum grade of C-. An Introductory language course may be a requirement for some course locations (SPAN 102 or SPAN 103 or equivalent for Mexico). Students enrolled in the course are required to register with the SFU International Travel Safety Program.",HSCI 160;HSCI 330;SPAN 102;SPAN 103,False,[],Shira Goldenberg,3
CMPT 426,D400,summer,2021,"Students must complete Bridging Online (visit www.sfu.ca/coop/bol for further details) at least two terms before their anticipated co-op placement. Students must then enroll with the co-op program by the second week of the term preceding the work term. Normally, students will have completed a minimum of 45 units by the end of the term of application, CMPT 275 or 276, and have a minimum CGPA of 2.50.",CMPT 275,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
STAT 337,D100,summer,2021,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.,STAT 336,False,[],,3
BUS 346,D200,summer,2021,45 units.,,False,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3
MSE 293,D200,summer,2021,,,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:30', 'endTime': '16:50', 'campus': None}]",,3
INLG 335,A320,summer,2021,"INLG (or FNLG) 130, INLG (or FNLG) 133, INLG (or FNLG) 233 or permission of instructor. Recommended: LING 360.",,True,[],,3
LING 480,A320,summer,2021,Requirements will vary according to the topic offered.,,False,[],,3
FASS 200,D200,summer,2021,15 units.,,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,1
CHEM 306,D200,summer,2021,"Completion of 28 units in a science program, including first-year calculus, chemistry and physics. Minimum CGPA 2.67 (or permission of co-op co-ordinator).",,True,[],Gwen Litchfield;Natalie Erickson,3
MBB 481,D001,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 482;MBB 483,False,[],,5
MBB 482,D001,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 483,False,[],,5
MBB 483,D001,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 482,False,[],,5
HSCI 350,D100,summer,2021,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.,,True,[],,3
HSCI 351,D100,summer,2021,Completion of HSCI 350 Co-op Practicum I.,HSCI 350,False,[],,3
HSCI 450,D100,summer,2021,Completion of HSCI 351 Co-op Practicum II.,HSCI 351,False,[],,3
HSCI 452,D100,summer,2021,Completion of HSCI 451 Co-op Practicum IV.,HSCI 451,False,[],,3
BISC 102,D200,summer,2021,"High school biology 12 (or equivalent) with a C grade or better, or BISC 100 with C- or better, or BISC 113 with C+ or better, or HSCI 100 with C+ or better.",BISC 100;BISC 113;HSCI 100,False,"[{'days': 'Tu, Th', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Rolf Mathewes;Miranda Meents,4
BUS 225,I100,summer,2021,,,False,[],,3
HSCI 496,D200,summer,2021,"HSCI 160 or equivalent, and HSCI 330 or equivalent, all with a minimum grade of C-. An Introductory language course may be a requirement for some course locations (SPAN 102 or SPAN 103 or equivalent for Mexico). Students enrolled in the course are required to register with the SFU International Travel Safety Program.",HSCI 160;HSCI 330;SPAN 102;SPAN 103,False,"[{'days': 'Tu, Th', 'startTime': '10:00', 'endTime': '11:30', 'campus': 'Burnaby'}]",Angela Kaida,3
INLG 435,A320,summer,2021,"LING 220, INLG (or FNLG) 332 or permission of instructor. Recommended: LING 360, 431 and 432.",LING 220,False,[],,3
INLG 435,A325,summer,2021,"LING 220, INLG (or FNLG) 332 or permission of instructor. Recommended: LING 360, 431 and 432.",LING 220,False,[],,3
HSCI 216,D200,summer,2021,"HSCI 100 or BISC 101, with a minimum grade of C-.",HSCI 100;BISC 101,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
HSCI 451,D100,summer,2021,Completion of HSCI 450 Co-op Practicum III.,HSCI 450,False,[],,3
CHEM 307,D200,summer,2021,CHEM 306 and completion of 42 units toward a BSc degree. Minimum CGPA 2.67 (or permission of co-op co-ordinator).,CHEM 306,False,[],Gwen Litchfield;Natalie Erickson,3
HIST 489,D100,summer,2021,45 units including nine units of lower division history. Recommended: at least three upper division courses in history.,,False,[],,4
BUS 425,D100,summer,2021,,,False,[],,3
CMNS 481,D001,summer,2021,Two upper division CMNS courses with a minimum grade of C- and consent of instructor.,,True,[],,3
BISC 497W,D100,summer,2021,Completion of lower division course requirements.,,False,[],,3
BPK 352,D100,summer,2021,BPK 351.,BPK 351,False,[],,3
BPK 452,D100,summer,2021,BPK 451.,BPK 451,False,[],,3
MSE 394,I100,summer,2021,MSE 293 or 294 and approval of internship co-ordinator required.,MSE 293,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:30', 'endTime': '16:50', 'campus': None}]",,3
CMNS 481,D002,summer,2021,Two upper division CMNS courses with a minimum grade of C- and consent of instructor.,,True,[],,3
EDUC 452,D300,summer,2021,EDUC 401W/402W or Corequisite: EDUC 403. Students may be required to successfully complete a Criminal Record Check.,EDUC 401W;EDUC 403,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '21:20', 'campus': None}]",David Zandvliet;Wiske Rotinsulu,8
REM 499,D100,summer,2021,90 units and permission of the REM Undergraduate Program Chair.,,True,[],,4
BPK 451,D100,summer,2021,BPK 352.,BPK 352,False,[],,3
BPK 452,D200,summer,2021,BPK 451.,BPK 451,False,[],,3
CHEM 407,D100,summer,2021,CHEM 406. Minimum CGPA of 2.67 (or permission of co-op co-ordinator).,CHEM 406,False,[],Gwen Litchfield;Natalie Erickson,3
CHEM 481,D001,summer,2021,Permission of the Department; knowledge of chemistry at an advanced level. Normally taken after completion of 300-level course requirements.,,True,[],,5
CHEM 482,D001,summer,2021,Permission of the Department. Normally taken during the fourth year of study.,,True,[],,3
FASS 302,D100,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
CMPT 430,D400,summer,2021,"CMPT 429, CGPA of 2.50.",CMPT 429,False,"[{'days': 'Mo, Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '20:00', 'campus': None}]",,3
ENSC 405W,D300,summer,2021,"(ENSC 105W or MSE 101W), ENSC 204, all with a minimum grade of C-, completion of a minimum of 22 units of upper division ENSC courses, and completion of (or concurrent enrollment in) two upper division technical electives meeting the requirements of the program. Students are required to complete at least two co-ops before enrolling in ENSC 440 Capstone B. Capstone B must be taken in the term immediately following Capstone A. Enrollment into Capstone A is by approval of the department via Capstone application form.",ENSC 105W;MSE 101W;ENSC 204;ENSC 440,False,"[{'days': 'We', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3
BUS 327,D200,summer,2021,,,False,[],,3
GEOG 402,D200,summer,2021,GEOG 303 and readmission to the environment co-operative education program.,GEOG 303,False,[],,3
GEOG 409,D100,summer,2021,GEOG 403 and readmission to the environment co-operative education program.,GEOG 403,False,[],,3
BISC 341,D200,summer,2021,Acceptance in the Biological Sciences Co-operative Education Program.,,True,[],,3
STAT 337,D200,summer,2021,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.,STAT 336,False,[],,3
PSYC 393,D200,summer,2021,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate.",PSYC 201,False,[],,2
CA 306,D100,summer,2021,45 units.,,False,[],,3
HSCI 350,D200,summer,2021,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.,,True,[],,3
BPK 351,D100,summer,2021,"Students must complete Bridging Online (visit www.sfu.ca/coop/bol for further details) at least two terms before co-op placement. Students must then apply to the BPK co-op program by Week 1 of the term prior; a minimum of 45 units, BPK 142, plus at least two other BPK courses and have a minimum GPA of 2.50.",BPK 142,False,[],,3
MBB 481,D002,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 482;MBB 483,False,[],,5
MBB 482,D002,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 483,False,[],,5
MBB 483,D002,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 482,False,[],,5
MBB 498,D003,summer,2021,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499.",MBB 308;MBB 498;MBB 481;BISC 490,False,[],,3
URB 497,E100,summer,2021,45 units; By permission of instructor.,,True,"[{'days': 'Tu', 'startTime': '17:30', 'endTime': '21:20', 'campus': 'Burnaby'}]",Annika Airas,9
ENV 302,D200,summer,2021,Admission into Environment Co-operative Education Program.,,True,[],,3
FEP 206,D100,summer,2021,,,False,[],,9
BPK 453,D100,summer,2021,BPK 452.,BPK 452,False,[],,3
CHEM 481,D002,summer,2021,Permission of the Department; knowledge of chemistry at an advanced level. Normally taken after completion of 300-level course requirements.,,True,[],,5
CHEM 481,D003,summer,2021,Permission of the Department; knowledge of chemistry at an advanced level. Normally taken after completion of 300-level course requirements.,,True,[],,5
MBB 498,D004,summer,2021,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499.",MBB 308;MBB 498;MBB 481;BISC 490,False,[],,3
CRIM 370,D100,summer,2021,"CRIM 320 and 330, and written application to the school no later than the last day of classes of the preceding term. CRIM 370 and 470 may not be taken concurrently.",CRIM 320;CRIM 370,False,[],,3
HSCI 490,D100,summer,2021,,,False,[],,3
BUS 326,D200,summer,2021,,,False,[],,3
HSCI 350,I100,summer,2021,Students must be accepted into the Health Sciences Co-op program and complete Bridging Online.,,True,[],,3
MBB 481,D003,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 482;MBB 483,False,[],,5
MBB 482,D003,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 483,False,[],,5
MBB 483,D003,summer,2021,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482.",MBB 308;MBB 309W;MBB 331;MBB 481;MBB 482,False,[],,5
ENGL 442,D100,summer,2021,"Two 100 division English courses, two 200 division English courses and two 300 division English courses. Reserved for English honours, major, joint major and minor students. Admission is by permission of the instructor and the Department.",,True,[],,2
POL 484,D100,summer,2021,Completed minimum 30 units of University courses and GPA of 2.50.,,False,"[{'days': 'Tu, We, Th, Fr', 'startTime': '8:00', 'endTime': '16:00', 'campus': 'Burnaby'}]",Alex Moens;Alexandra Richards,12
CMNS 395,D200,summer,2021,"Complete Bridging Online at least two terms before anticipated co-op placement. Students must then enroll with the co-op program by the second week of the term preceding the work term of application, and have a minimum GPA of 2.7.",,True,[],,3
CMNS 428,D400,summer,2021,Two upper division CMNS courses with a minimum grade of C- and permission of the instructor.,,True,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4
CMNS 495,D100,summer,2021,CMNS 494.,CMNS 494,False,[],,3
CMNS 496,D100,summer,2021,CMNS 495.,CMNS 495,False,[],,3
FASS 201,D100,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
FASS 201,D200,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
FASS 302,D200,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
INLG 130,A320,summer,2021,Students in the Indigenous Studies program should complete INLG 133 before INLG 130.,INLG 133;INLG 130,False,[],,3
INLG 130,A325,summer,2021,Students in the Indigenous Studies program should complete INLG 133 before INLG 130.,INLG 133;INLG 130,False,[],,3
INLG 133,A320,summer,2021,,,False,[],,3
INLG 133,A325,summer,2021,,,False,[],,3
INLG 134,A320,summer,2021,INLG (or FNLG) 133.,,False,[],,3
BUS 325,I100,summer,2021,,,False,[],,3
BISC 490,D100,summer,2021,"Completion of all lower division biological sciences courses, plus upper division BISC courses appropriate to the subject of the intended research as determined by the departmental undergraduate curriculum committee; completion of all physics, chemistry and mathematics requirements for the major or honours program.",,False,[],,5
BISC 491,D100,summer,2021,"Completion of all lower division biological sciences courses, plus upper division BISC courses appropriate to the subject of the intended research as determined by the departmental undergraduate curriculum committee; completion of all physics, chemistry and mathematics requirements for the major or honours program; at the time of application, students will normally have a CGPA of 3.00 (B standing). Corequisite: BISC 490 and 492.",BISC 490,False,[],,5
BISC 492W,D100,summer,2021,"Completion of all lower division biological sciences courses, plus upper division BISC courses appropriate to the subject of the intended research as determined by the departmental undergraduate curriculum committee; completion of all physics, chemistry and mathematics requirements for the major or honours program; at the time of application, students will normally have a CGPA of 3.00 (B standing). Corequisite: BISC 490 and BISC 491.",BISC 490;BISC 491,False,"[{'days': 'Mo, Tu, We', 'startTime': '18:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",,5
FASS 301,D100,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
FASS 401,D200,summer,2021,Open only to students accepted to the FASS Co-op Program.,,True,[],,3
